trafficID,num_cars,weatherStamp:,timeStamp,dateStamp,greenTime
A1,4,33,23:59:10,2024-07-31,3
B1,45,33,23:59:10,2024-07-31,23
C1,0,33,23:59:10,2024-07-31,3
D1,0,33,23:59:10,2024-07-31,3
A2,71,33,23:59:15,2024-07-31,36
C2,93,33,23:59:15,2024-07-31,47
D2,0,33,23:59:15,2024-07-31,3
D3,94,33,23:59:20,2024-07-31,47
B2,0,33,23:59:35,2024-07-31,3
B3,0,33,23:59:40,2024-07-31,3
B4,111,33,23:59:45,2024-07-31,50
A3,0,33,23:59:53,2024-07-31,3
A4,0,33,23:59:58,2024-07-31,3
A1,39,33,00:00:03,2024-08-01,20
C3,68,33,00:00:04,2024-08-01,34
D4,50,33,00:00:09,2024-08-01,25
A2,49,33,00:00:25,2024-08-01,25
D1,37,33,00:00:36,2024-08-01,19
B1,31,33,00:00:37,2024-08-01,16
C4,19,33,00:00:40,2024-08-01,10
A3,18,33,00:00:52,2024-08-01,9
C1,19,33,00:00:52,2024-08-01,10
B2,67,33,00:00:55,2024-08-01,34
D2,76,33,00:00:57,2024-08-01,38
A4,10,33,00:01:03,2024-08-01,5
C2,43,33,00:01:04,2024-08-01,22
A1,108,33,00:01:10,2024-08-01,50
C3,64,33,00:01:28,2024-08-01,32
B3,86,33,00:01:31,2024-08-01,43
D3,1,33,00:01:37,2024-08-01,3
D4,18,33,00:01:42,2024-08-01,9
D1,45,33,00:01:53,2024-08-01,23
A2,60,33,00:02:02,2024-08-01,30
C4,47,33,00:02:02,2024-08-01,24
B4,40,33,00:02:16,2024-08-01,26
D2,35,33,00:02:18,2024-08-01,18
C1,28,33,00:02:28,2024-08-01,14
A3,117,33,00:02:34,2024-08-01,50
D3,16,33,00:02:38,2024-08-01,8
B1,116,33,00:02:44,2024-08-01,50
C2,56,33,00:02:44,2024-08-01,28
D4,62,33,00:02:48,2024-08-01,31
C3,87,33,00:03:14,2024-08-01,44
D1,10,33,00:03:21,2024-08-01,5
A4,67,33,00:03:26,2024-08-01,34
D2,20,33,00:03:28,2024-08-01,10
B2,78,33,00:03:36,2024-08-01,39
D3,83,33,00:03:40,2024-08-01,42
C4,67,33,00:04:00,2024-08-01,34
A1,48,33,00:04:02,2024-08-01,28
B3,50,33,00:04:17,2024-08-01,25
D4,40,33,00:04:24,2024-08-01,20
A2,14,33,00:04:32,2024-08-01,7
C1,33,33,00:04:36,2024-08-01,17
A3,110,33,00:04:41,2024-08-01,50
B4,50,33,00:04:44,2024-08-01,25
D1,99,33,00:04:46,2024-08-01,50
C2,62,33,00:04:55,2024-08-01,31
B1,72,33,00:05:11,2024-08-01,44
C3,105,33,00:05:28,2024-08-01,50
A4,30,33,00:05:33,2024-08-01,15
D2,67,33,00:05:38,2024-08-01,34
A1,17,33,00:05:50,2024-08-01,9
B2,22,33,00:05:57,2024-08-01,11
A2,40,33,00:06:01,2024-08-01,20
B3,75,33,00:06:10,2024-08-01,38
D3,68,33,00:06:14,2024-08-01,34
C4,68,33,00:06:20,2024-08-01,34
A3,35,33,00:06:23,2024-08-01,18
A4,17,33,00:06:43,2024-08-01,9
B4,2,33,00:06:50,2024-08-01,3
D4,29,33,00:06:50,2024-08-01,15
A1,104,33,00:06:54,2024-08-01,50
B1,11,33,00:06:55,2024-08-01,6
C1,82,33,00:06:56,2024-08-01,41
B2,35,33,00:07:03,2024-08-01,18
D1,88,33,00:07:07,2024-08-01,44
B3,54,33,00:07:23,2024-08-01,27
C2,22,33,00:07:39,2024-08-01,11
A2,107,33,00:07:46,2024-08-01,50
B4,56,33,00:07:52,2024-08-01,28
C3,94,33,00:07:52,2024-08-01,50
D2,36,33,00:07:53,2024-08-01,18
D3,106,33,00:08:13,2024-08-01,50
B1,81,33,00:08:22,2024-08-01,41
A3,97,33,00:08:38,2024-08-01,49
C4,57,33,00:08:44,2024-08-01,29
B2,20,33,00:09:05,2024-08-01,10
D4,76,33,00:09:05,2024-08-01,38
C1,100,33,00:09:15,2024-08-01,50
B3,10,33,00:09:17,2024-08-01,5
B4,44,33,00:09:24,2024-08-01,22
A4,81,33,00:09:29,2024-08-01,41
D1,102,33,00:09:45,2024-08-01,50
B1,73,33,00:09:48,2024-08-01,37
C2,31,33,00:10:07,2024-08-01,16
A1,87,33,00:10:12,2024-08-01,46
C3,14,33,00:10:25,2024-08-01,7
B2,20,33,00:10:27,2024-08-01,10
C4,80,33,00:10:34,2024-08-01,40
D2,57,33,00:10:37,2024-08-01,29
B3,95,33,00:10:39,2024-08-01,48
A2,25,33,00:11:00,2024-08-01,16
D3,118,33,00:11:08,2024-08-01,50
C1,20,33,00:11:16,2024-08-01,10
A3,105,33,00:11:18,2024-08-01,50
C2,30,33,00:11:28,2024-08-01,15
B4,106,33,00:11:29,2024-08-01,50
C3,68,33,00:11:45,2024-08-01,34
D4,82,33,00:12:00,2024-08-01,41
A4,68,33,00:12:10,2024-08-01,34
B1,92,33,00:12:21,2024-08-01,46
C4,0,33,00:12:21,2024-08-01,3
C1,79,33,00:12:26,2024-08-01,40
D1,73,33,00:12:43,2024-08-01,37
A1,93,33,00:12:46,2024-08-01,47
C2,35,33,00:13:08,2024-08-01,18
B2,63,33,00:13:09,2024-08-01,32
D2,41,33,00:13:22,2024-08-01,21
C3,93,33,00:13:28,2024-08-01,47
A2,50,33,00:13:35,2024-08-01,25
B3,112,33,00:13:43,2024-08-01,50
D3,113,33,00:13:45,2024-08-01,50
A3,93,33,00:14:02,2024-08-01,47
C4,103,33,00:14:17,2024-08-01,50
B4,53,33,00:14:35,2024-08-01,30
D4,68,33,00:14:37,2024-08-01,34
A4,98,33,00:14:51,2024-08-01,49
B1,50,33,00:15:07,2024-08-01,25
C1,98,33,00:15:09,2024-08-01,49
D1,85,33,00:15:13,2024-08-01,43
B2,78,33,00:15:34,2024-08-01,39
A1,112,33,00:15:42,2024-08-01,50
D2,46,33,00:15:58,2024-08-01,23
C2,76,33,00:16:00,2024-08-01,38
B3,116,33,00:16:15,2024-08-01,50
D3,60,33,00:16:23,2024-08-01,49
A2,17,33,00:16:34,2024-08-01,9
C3,105,33,00:16:40,2024-08-01,50
A3,88,33,00:16:45,2024-08-01,44
B4,33,33,00:17:07,2024-08-01,17
D4,105,33,00:17:14,2024-08-01,50
B1,47,33,00:17:26,2024-08-01,24
A4,76,33,00:17:31,2024-08-01,38
C4,96,33,00:17:32,2024-08-01,48
B2,34,33,00:17:52,2024-08-01,17
D1,61,33,00:18:06,2024-08-01,31
A1,71,33,00:18:11,2024-08-01,42
B3,103,33,00:18:11,2024-08-01,50
C1,103,33,00:18:22,2024-08-01,50
D2,99,33,00:18:39,2024-08-01,50
A2,61,33,00:18:55,2024-08-01,31
B4,37,33,00:19:03,2024-08-01,19
C2,26,33,00:19:14,2024-08-01,13
B1,59,33,00:19:24,2024-08-01,30
A3,103,33,00:19:28,2024-08-01,50
C3,118,33,00:19:29,2024-08-01,50
D3,5,33,00:19:31,2024-08-01,3
D4,33,33,00:19:36,2024-08-01,19
B2,65,33,00:19:56,2024-08-01,33
D1,17,33,00:19:57,2024-08-01,9
D2,40,33,00:20:08,2024-08-01,20
A4,82,33,00:20:20,2024-08-01,41
C4,116,33,00:20:21,2024-08-01,50
D3,4,33,00:20:30,2024-08-01,3
B3,54,33,00:20:31,2024-08-01,27
D4,5,33,00:20:35,2024-08-01,3
D1,48,33,00:20:40,2024-08-01,24
B4,54,33,00:21:00,2024-08-01,27
A1,47,33,00:21:03,2024-08-01,24
D2,20,33,00:21:06,2024-08-01,10
C1,102,33,00:21:13,2024-08-01,50
D3,91,33,00:21:18,2024-08-01,46
A2,46,33,00:21:29,2024-08-01,23
B1,33,33,00:21:29,2024-08-01,17
B2,20,33,00:21:48,2024-08-01,10
A3,108,33,00:21:54,2024-08-01,50
B3,17,33,00:22:00,2024-08-01,9
C2,118,33,00:22:05,2024-08-01,50
D4,118,33,00:22:06,2024-08-01,50
B4,47,33,00:22:11,2024-08-01,24
B1,75,33,00:22:37,2024-08-01,38
A4,62,33,00:22:46,2024-08-01,31
C3,3,33,00:22:57,2024-08-01,13
D1,43,33,00:22:59,2024-08-01,22
C4,84,33,00:23:12,2024-08-01,42
B2,56,33,00:23:17,2024-08-01,28
A1,101,33,00:23:19,2024-08-01,50
D2,20,33,00:23:23,2024-08-01,10
D3,95,33,00:23:35,2024-08-01,48
B3,93,33,00:23:47,2024-08-01,47
C1,87,33,00:23:56,2024-08-01,44
A2,54,33,00:24:11,2024-08-01,27
D4,59,33,00:24:25,2024-08-01,39
B4,40,33,00:24:36,2024-08-01,20
A3,68,33,00:24:40,2024-08-01,34
C2,23,33,00:24:42,2024-08-01,21
B1,37,33,00:24:58,2024-08-01,19
C3,50,33,00:25:05,2024-08-01,25
D1,71,33,00:25:06,2024-08-01,36
A4,35,33,00:25:16,2024-08-01,18
B2,63,33,00:25:20,2024-08-01,32
C4,93,33,00:25:32,2024-08-01,47
A1,18,33,00:25:36,2024-08-01,10
D2,58,33,00:25:44,2024-08-01,29
A2,70,33,00:25:48,2024-08-01,35
B3,104,33,00:25:54,2024-08-01,50
D3,35,33,00:26:15,2024-08-01,18
C1,106,33,00:26:21,2024-08-01,50
A3,48,33,00:26:25,2024-08-01,24
D4,6,33,00:26:35,2024-08-01,3
D1,45,33,00:26:40,2024-08-01,23
B4,108,33,00:26:46,2024-08-01,50
A4,7,33,00:26:51,2024-08-01,4
A1,61,33,00:26:57,2024-08-01,31
D2,0,33,00:27:05,2024-08-01,3
D3,66,33,00:27:10,2024-08-01,33
C2,25,33,00:27:13,2024-08-01,13
C3,107,33,00:27:28,2024-08-01,50
A2,114,33,00:27:30,2024-08-01,50
B1,74,33,00:27:38,2024-08-01,37
D4,72,33,00:27:45,2024-08-01,36
B2,85,33,00:28:17,2024-08-01,43
C4,104,33,00:28:20,2024-08-01,50
A3,5,33,00:28:22,2024-08-01,3
D1,20,33,00:28:23,2024-08-01,10
A4,100,33,00:28:28,2024-08-01,50
D2,40,33,00:28:35,2024-08-01,20
D3,80,33,00:28:57,2024-08-01,40
B3,113,33,00:29:02,2024-08-01,50
C1,90,33,00:29:12,2024-08-01,45
A1,56,33,00:29:20,2024-08-01,28
D4,46,33,00:29:39,2024-08-01,23
A2,0,33,00:29:50,2024-08-01,7
B4,84,33,00:29:54,2024-08-01,46
A3,100,33,00:29:59,2024-08-01,50
C2,48,33,00:30:00,2024-08-01,24
D1,79,33,00:30:04,2024-08-01,40
C3,43,33,00:30:26,2024-08-01,25
B1,44,33,00:30:42,2024-08-01,22
D2,20,33,00:30:46,2024-08-01,10
A4,34,33,00:30:51,2024-08-01,17
C4,117,33,00:30:53,2024-08-01,50
D3,96,33,00:30:58,2024-08-01,48
B2,88,33,00:31:06,2024-08-01,44
A1,61,33,00:31:10,2024-08-01,31
A2,54,33,00:31:43,2024-08-01,27
C1,62,33,00:31:45,2024-08-01,31
D4,109,33,00:31:48,2024-08-01,50
B3,109,33,00:31:52,2024-08-01,50
A3,49,33,00:32:12,2024-08-01,25
C2,62,33,00:32:18,2024-08-01,31
A4,81,33,00:32:39,2024-08-01,41
D1,73,33,00:32:40,2024-08-01,37
B4,53,33,00:32:44,2024-08-01,27
C3,83,33,00:32:51,2024-08-01,42
B1,60,33,00:33:13,2024-08-01,30
D2,79,33,00:33:19,2024-08-01,40
A1,31,33,00:33:22,2024-08-01,16
C4,132,33,00:33:35,2024-08-01,50
A2,32,33,00:33:40,2024-08-01,16
B2,77,33,00:33:45,2024-08-01,39
A3,12,33,00:33:58,2024-08-01,6
D3,7,33,00:34:01,2024-08-01,4
A4,44,33,00:34:06,2024-08-01,22
D4,14,33,00:34:07,2024-08-01,12
D1,58,33,00:34:21,2024-08-01,29
B3,105,33,00:34:26,2024-08-01,50
C1,72,33,00:34:27,2024-08-01,36
A1,46,33,00:34:30,2024-08-01,23
D2,16,33,00:34:52,2024-08-01,8
A2,108,33,00:34:55,2024-08-01,50
D3,75,33,00:35:02,2024-08-01,38
C2,11,33,00:35:05,2024-08-01,6
C3,12,33,00:35:13,2024-08-01,6
B4,45,33,00:35:18,2024-08-01,23
C4,77,33,00:35:21,2024-08-01,39
D4,64,33,00:35:42,2024-08-01,32
B1,20,33,00:35:43,2024-08-01,10
A3,22,33,00:35:47,2024-08-01,11
B2,50,33,00:35:55,2024-08-01,25
A4,20,33,00:36:00,2024-08-01,10
C1,36,33,00:36:02,2024-08-01,18
A1,81,33,00:36:12,2024-08-01,41
D1,25,33,00:36:16,2024-08-01,13
B3,94,33,00:36:22,2024-08-01,47
C2,106,33,00:36:22,2024-08-01,50
D2,27,33,00:36:31,2024-08-01,14
D3,11,33,00:36:47,2024-08-01,6
A2,70,33,00:36:55,2024-08-01,39
D4,50,33,00:36:55,2024-08-01,25
B4,84,33,00:37:11,2024-08-01,42
C3,91,33,00:37:14,2024-08-01,46
D1,20,33,00:37:22,2024-08-01,10
D2,11,33,00:37:34,2024-08-01,6
A3,15,33,00:37:36,2024-08-01,8
D3,47,33,00:37:42,2024-08-01,24
A4,60,33,00:37:46,2024-08-01,30
B1,41,33,00:37:55,2024-08-01,21
C4,116,33,00:38:02,2024-08-01,50
D4,105,33,00:38:08,2024-08-01,50
A1,66,33,00:38:18,2024-08-01,33
B2,121,33,00:38:18,2024-08-01,50
A2,58,33,00:38:53,2024-08-01,29
C1,96,33,00:38:54,2024-08-01,48
D1,49,33,00:39:00,2024-08-01,25
B3,70,33,00:39:10,2024-08-01,35
A3,93,33,00:39:24,2024-08-01,47
D2,98,33,00:39:27,2024-08-01,49
C2,17,33,00:39:44,2024-08-01,12
B4,9,33,00:39:47,2024-08-01,5
B1,27,33,00:39:54,2024-08-01,14
C3,115,33,00:39:58,2024-08-01,50
B2,80,33,00:40:10,2024-08-01,40
A4,75,33,00:40:13,2024-08-01,38
D3,45,33,00:40:18,2024-08-01,23
D4,100,33,00:40:44,2024-08-01,50
C4,119,33,00:40:50,2024-08-01,50
B3,20,33,00:40:52,2024-08-01,10
A1,50,33,00:40:53,2024-08-01,25
B4,103,33,00:41:04,2024-08-01,50
A2,111,33,00:41:20,2024-08-01,50
D1,63,33,00:41:36,2024-08-01,32
C1,79,33,00:41:42,2024-08-01,40
B1,5,33,00:41:56,2024-08-01,3
B2,10,33,00:42:01,2024-08-01,5
B3,56,33,00:42:08,2024-08-01,28
D2,57,33,00:42:10,2024-08-01,29
A3,104,33,00:42:12,2024-08-01,50
C2,103,33,00:42:24,2024-08-01,50
B4,92,33,00:42:38,2024-08-01,48
D3,90,33,00:42:41,2024-08-01,45
A4,91,33,00:43:04,2024-08-01,46
C3,75,33,00:43:16,2024-08-01,45
B1,3,33,00:43:28,2024-08-01,3
D4,64,33,00:43:28,2024-08-01,35
B2,100,33,00:43:33,2024-08-01,50
A1,31,33,00:43:52,2024-08-01,16
C4,138,33,00:44:03,2024-08-01,50
D1,49,33,00:44:05,2024-08-01,25
A2,114,33,00:44:10,2024-08-01,50
B3,83,33,00:44:25,2024-08-01,42
D2,118,33,00:44:32,2024-08-01,50
C1,84,33,00:44:55,2024-08-01,42
A3,96,33,00:45:02,2024-08-01,48
B4,87,33,00:45:09,2024-08-01,44
D3,81,33,00:45:24,2024-08-01,41
C2,4,33,00:45:39,2024-08-01,4
C3,42,33,00:45:45,2024-08-01,21
A4,98,33,00:45:52,2024-08-01,49
B1,87,33,00:45:55,2024-08-01,44
D4,109,33,00:46:07,2024-08-01,50
C4,104,33,00:46:08,2024-08-01,50
B2,106,33,00:46:42,2024-08-01,50
A1,16,33,00:46:43,2024-08-01,8
A2,102,33,00:46:53,2024-08-01,50
D1,37,33,00:46:59,2024-08-01,19
C1,4,33,00:47:00,2024-08-01,3
C2,109,33,00:47:05,2024-08-01,50
D2,52,33,00:47:20,2024-08-01,26
B3,105,33,00:47:34,2024-08-01,50
A3,70,33,00:47:45,2024-08-01,35
D3,89,33,00:47:48,2024-08-01,45
C3,66,33,00:47:57,2024-08-01,33
A4,85,33,00:48:22,2024-08-01,43
B4,100,33,00:48:26,2024-08-01,50
C4,120,33,00:48:32,2024-08-01,50
D4,102,33,00:48:35,2024-08-01,50
A1,82,33,00:49:07,2024-08-01,41
B1,43,33,00:49:18,2024-08-01,22
C1,52,33,00:49:24,2024-08-01,26
D1,27,33,00:49:27,2024-08-01,14
B2,103,33,00:49:42,2024-08-01,50
D2,93,33,00:49:43,2024-08-01,47
A2,74,33,00:49:51,2024-08-01,50
C2,25,33,00:49:52,2024-08-01,17
C3,22,33,00:50:11,2024-08-01,11
C4,123,33,00:50:24,2024-08-01,50
D3,74,33,00:50:32,2024-08-01,37
B3,107,33,00:50:34,2024-08-01,50
A3,98,33,00:50:43,2024-08-01,49
D4,110,33,00:51:11,2024-08-01,50
C1,85,33,00:51:16,2024-08-01,43
B4,102,33,00:51:26,2024-08-01,50
A4,93,33,00:51:34,2024-08-01,47
C2,10,33,00:52:02,2024-08-01,5
D1,75,33,00:52:03,2024-08-01,38
C3,28,33,00:52:09,2024-08-01,14
B1,34,33,00:52:18,2024-08-01,17
A1,100,33,00:52:23,2024-08-01,50
C4,37,33,00:52:25,2024-08-01,19
B2,119,33,00:52:37,2024-08-01,50
D2,63,33,00:52:43,2024-08-01,32
C1,0,33,00:52:46,2024-08-01,3
C2,53,33,00:52:51,2024-08-01,27
A2,91,33,00:53:15,2024-08-01,46
D3,101,33,00:53:17,2024-08-01,50
C3,83,33,00:53:20,2024-08-01,42
B3,106,33,00:53:29,2024-08-01,50
A3,89,33,00:54:03,2024-08-01,45
C4,32,33,00:54:04,2024-08-01,16
D4,116,33,00:54:09,2024-08-01,50
B4,9,33,00:54:21,2024-08-01,6
C1,100,33,00:54:22,2024-08-01,50
B1,98,33,00:54:29,2024-08-01,49
A4,119,33,00:54:50,2024-08-01,50
D1,69,33,00:55:01,2024-08-01,35
C2,100,33,00:55:14,2024-08-01,50
B2,132,33,00:55:20,2024-08-01,50
D2,60,33,00:55:38,2024-08-01,30
A1,18,33,00:55:42,2024-08-01,9
A2,14,33,00:55:53,2024-08-01,7
A3,62,33,00:56:02,2024-08-01,31
C3,110,33,00:56:06,2024-08-01,50
D3,110,33,00:56:10,2024-08-01,50
B3,119,33,00:56:12,2024-08-01,50
A4,47,33,00:56:35,2024-08-01,24
C4,114,33,00:56:58,2024-08-01,50
A1,62,33,00:57:01,2024-08-01,31
D4,17,33,00:57:02,2024-08-01,27
B4,78,33,00:57:04,2024-08-01,39
D1,98,33,00:57:31,2024-08-01,49
A2,37,33,00:57:34,2024-08-01,19
B1,30,33,00:57:45,2024-08-01,15
C1,63,33,00:57:50,2024-08-01,32
A3,100,33,00:57:55,2024-08-01,50
B2,70,33,00:58:02,2024-08-01,35
D2,100,33,00:58:22,2024-08-01,50
C2,37,33,00:58:24,2024-08-01,19
B3,125,33,00:58:39,2024-08-01,50
C3,110,33,00:58:45,2024-08-01,50
A4,88,33,00:58:47,2024-08-01,44
D3,76,33,00:59:14,2024-08-01,44
B4,0,33,00:59:31,2024-08-01,3
A1,67,33,00:59:33,2024-08-01,34
B1,95,33,00:59:36,2024-08-01,48
C4,97,33,00:59:37,2024-08-01,49
D4,98,33,01:00:00,2024-08-01,49
A2,1,33,01:00:09,2024-08-01,3
A3,107,33,01:00:14,2024-08-01,50
B2,20,33,01:00:26,2024-08-01,10
C1,36,33,01:00:28,2024-08-01,18
B3,115,33,01:00:38,2024-08-01,50
C2,61,33,01:00:48,2024-08-01,31
D1,58,33,01:00:51,2024-08-01,29
A4,43,33,01:01:06,2024-08-01,22
C3,26,33,01:01:21,2024-08-01,23
D2,88,33,01:01:23,2024-08-01,44
A1,8,33,01:01:30,2024-08-01,4
B4,51,33,01:01:30,2024-08-01,26
A2,95,33,01:01:36,2024-08-01,48
C4,95,33,01:01:46,2024-08-01,48
B1,34,33,01:01:58,2024-08-01,17
D3,51,33,01:02:09,2024-08-01,26
B2,38,33,01:02:17,2024-08-01,19
A3,74,33,01:02:26,2024-08-01,37
C1,14,33,01:02:36,2024-08-01,7
D4,70,33,01:02:37,2024-08-01,35
B3,54,33,01:02:38,2024-08-01,27
C2,49,33,01:02:45,2024-08-01,25
A4,67,33,01:03:05,2024-08-01,34
B4,83,33,01:03:07,2024-08-01,42
C3,57,33,01:03:12,2024-08-01,29
D1,82,33,01:03:14,2024-08-01,41
A1,85,33,01:03:41,2024-08-01,43
C4,81,33,01:03:43,2024-08-01,41
B1,71,33,01:03:51,2024-08-01,36
D2,88,33,01:03:57,2024-08-01,44
A2,42,33,01:04:26,2024-08-01,21
C1,36,33,01:04:26,2024-08-01,18
B2,90,33,01:04:29,2024-08-01,45
D3,52,33,01:04:43,2024-08-01,26
C2,95,33,01:04:46,2024-08-01,48
A3,76,33,01:04:49,2024-08-01,38
D4,104,33,01:05:11,2024-08-01,50
B3,34,33,01:05:16,2024-08-01,17
A4,81,33,01:05:29,2024-08-01,41
B4,3,33,01:05:35,2024-08-01,3
C3,54,33,01:05:36,2024-08-01,27
B1,52,33,01:05:41,2024-08-01,26
D1,93,33,01:06:03,2024-08-01,47
C4,26,33,01:06:05,2024-08-01,13
B2,58,33,01:06:09,2024-08-01,29
A1,42,33,01:06:12,2024-08-01,21
C1,76,33,01:06:20,2024-08-01,38
A2,73,33,01:06:35,2024-08-01,37
B3,61,33,01:06:40,2024-08-01,31
D2,93,33,01:06:52,2024-08-01,47
C2,85,33,01:07:00,2024-08-01,43
B4,110,33,01:07:13,2024-08-01,50
A3,67,33,01:07:14,2024-08-01,34
D3,11,33,01:07:41,2024-08-01,6
C3,96,33,01:07:45,2024-08-01,48
D4,69,33,01:07:49,2024-08-01,37
A4,22,33,01:07:51,2024-08-01,11
A1,102,33,01:08:04,2024-08-01,50
B1,92,33,01:08:05,2024-08-01,46
D1,46,33,01:08:28,2024-08-01,23
C4,102,33,01:08:35,2024-08-01,50
B2,80,33,01:08:53,2024-08-01,40
D2,79,33,01:08:53,2024-08-01,40
A2,47,33,01:08:56,2024-08-01,24
A3,93,33,01:09:22,2024-08-01,47
C1,131,33,01:09:28,2024-08-01,50
B3,43,33,01:09:35,2024-08-01,22
D3,31,33,01:09:35,2024-08-01,16
D4,9,33,01:09:53,2024-08-01,5
B4,100,33,01:09:59,2024-08-01,50
D1,73,33,01:10:00,2024-08-01,37
A4,98,33,01:10:11,2024-08-01,49
C2,117,33,01:10:20,2024-08-01,50
D2,0,33,01:10:39,2024-08-01,3
D3,58,33,01:10:44,2024-08-01,29
B1,39,33,01:10:51,2024-08-01,20
A1,84,33,01:11:02,2024-08-01,43
C3,110,33,01:11:12,2024-08-01,50
B2,58,33,01:11:13,2024-08-01,29
D4,6,33,01:11:15,2024-08-01,3
D1,20,33,01:11:20,2024-08-01,10
D2,20,33,01:11:32,2024-08-01,10
B3,93,33,01:11:44,2024-08-01,47
D3,82,33,01:11:44,2024-08-01,41
A2,83,33,01:11:47,2024-08-01,42
C4,125,33,01:12:04,2024-08-01,50
D4,67,33,01:12:27,2024-08-01,34
A3,33,33,01:12:31,2024-08-01,17
B4,44,33,01:12:33,2024-08-01,27
A4,94,33,01:12:50,2024-08-01,47
C1,128,33,01:12:56,2024-08-01,50
B1,99,33,01:13:02,2024-08-01,50
D1,43,33,01:13:04,2024-08-01,22
D2,20,33,01:13:28,2024-08-01,10
A1,79,33,01:13:39,2024-08-01,40
D3,20,33,01:13:40,2024-08-01,10
C2,116,33,01:13:48,2024-08-01,50
D4,54,33,01:13:52,2024-08-01,27
B2,104,33,01:13:54,2024-08-01,50
A2,10,33,01:14:21,2024-08-01,5
D1,10,33,01:14:21,2024-08-01,5
